There are 17 agents who believe in con
There are 3 agents who believe in pro
There are 0 agents who are neutral 

Iteration 1: [0.6005525954032003, 0.3458576228497795, 0.325261102472879, 0.37990552222530316, 0.5917207745301397, 0.38316004514415836, 0.42248646254562194, 0.11650643192186529, 0.35214132259546677, 0.3769487544236578, 0.6911624216388239, 0.3687685952968203, 0.5172530668468279, 0.24890209245848213, 0.7301644273638432, 0.4593717791318615, 0.3892608009571924, 0.6004031612092736, 0.6172589869170997, 0.38854782467134025]
Iteration 2: [0.6005525954032003, 0.3547976034035996, 0.325261102472879, 0.37990552222530316, 0.5917207745301397, 0.38316004514415836, 0.42248646254562194, 0.11650643192186529, 0.35214132259546677, 0.3769487544236578, 0.6911624216388239, 0.5171083576601532, 0.5172530668468279, 0.24890209245848213, 0.7301644273638432, 0.4593717791318615, 0.3892608009571924, 0.6004031612092736, 0.6172589869170997, 0.38854782467134025]
Iteration 3: [0.6005525954032003, 0.3547976034035996, 0.325261102472879, 0.2792325864720149, 0.5917207745301397, 0.38316004514415836, 0.42248646254562194, 0.11650643192186529, 0.35214132259546677, 0.3769487544236578, 0.6911624216388239, 0.3630794659218704, 0.5172530668468279, 0.24890209245848213, 0.7301644273638432, 0.4593717791318615, 0.3892608009571924, 0.6004031612092736, 0.6172589869170997, 0.38854782467134025]
Iteration 4: [0.6005525954032003, 0.3547976034035996, 0.325261102472879, 0.2792325864720149, 0.5917207745301397, 0.38316004514415836, 0.42248646254562194, 0.11650643192186529, 0.35214132259546677, 0.3769487544236578, 0.6911624216388239, 0.3630794659218704, 0.5172530668468279, 0.24890209245848213, 0.7301644273638432, 0.4593717791318615, 0.3892608009571924, 0.44315820764478214, 0.5394844192433572, 0.38854782467134025]
Iteration 5: [0.6005525954032003, 0.3547976034035996, 0.325261102472879, 0.2792325864720149, 0.5917207745301397, 0.2776058331589022, 0.5434677779296677, 0.11650643192186529, 0.35214132259546677, 0.3769487544236578, 0.6911624216388239, 0.3630794659218704, 0.5172530668468279, 0.24890209245848213, 0.7301644273638432, 0.4593717791318615, 0.3892608009571924, 0.44315820764478214, 0.5394844192433572, 0.38854782467134025]
Iteration 6: [0.6005525954032003, 0.33747447901223826, 0.325261102472879, 0.2792325864720149, 0.5917207745301397, 0.2776058331589022, 0.5434677779296677, 0.11650643192186529, 0.35214132259546677, 0.3769487544236578, 0.6911624216388239, 0.3630794659218704, 0.5172530668468279, 0.24890209245848213, 0.7301644273638432, 0.4593717791318615, 0.3892608009571924, 0.44315820764478214, 0.5667575504269294, 0.38854782467134025]
Iteration 7: [0.6005525954032003, 0.33747447901223826, 0.325261102472879, 0.2792325864720149, 0.629542619354757, 0.2776058331589022, 0.5434677779296677, 0.11650643192186529, 0.35214132259546677, 0.3769487544236578, 0.6911624216388239, 0.3630794659218704, 0.5172530668468279, 0.24890209245848213, 0.7301644273638432, 0.4593717791318615, 0.3892608009571924, 0.3961865045262948, 0.5667575504269294, 0.38854782467134025]
Iteration 8: [0.6005525954032003, 0.33747447901223826, 0.2834346177227853, 0.2792325864720149, 0.629542619354757, 0.2776058331589022, 0.5434677779296677, 0.11650643192186529, 0.35214132259546677, 0.3769487544236578, 0.19459305979445926, 0.3630794659218704, 0.5172530668468279, 0.24890209245848213, 0.7301644273638432, 0.4593717791318615, 0.3892608009571924, 0.3961865045262948, 0.5667575504269294, 0.38854782467134025]
Iteration 9: [0.6005525954032003, 0.33747447901223826, 0.2834346177227853, 0.2792325864720149, 0.629542619354757, 0.2776058331589022, 0.5434677779296677, 0.11650643192186529, 0.35214132259546677, 0.3769487544236578, 0.19459305979445926, 0.3630794659218704, 0.5172530668468279, 0.24890209245848213, 0.7301644273638432, 0.35694895644214597, 0.3892608009571924, 0.3961865045262948, 0.6677157703948937, 0.38854782467134025]
Iteration 10: [0.6005525954032003, 0.3089099276913661, 0.2834346177227853, 0.2792325864720149, 0.629542619354757, 0.2776058331589022, 0.5434677779296677, 0.11650643192186529, 0.35214132259546677, 0.3769487544236578, 0.19459305979445926, 0.3630794659218704, 0.5172530668468279, 0.24890209245848213, 0.7301644273638432, 0.35694895644214597, 0.3892608009571924, 0.3961865045262948, 0.6677157703948937, 0.36522855442608954]
Iteration 11: [0.6005525954032003, 0.3089099276913661, 0.2834346177227853, 0.2792325864720149, 0.629542619354757, 0.40914740534450084, 0.5332700689319615, 0.11650643192186529, 0.35214132259546677, 0.3769487544236578, 0.19459305979445926, 0.3630794659218704, 0.5172530668468279, 0.24890209245848213, 0.7301644273638432, 0.35694895644214597, 0.3892608009571924, 0.3961865045262948, 0.6677157703948937, 0.36522855442608954]
Iteration 12: [0.6005525954032003, 0.3089099276913661, 0.2834346177227853, 0.2792325864720149, 0.629542619354757, 0.40914740534450084, 0.5332700689319615, 0.11650643192186529, 0.35214132259546677, 0.3769487544236578, 0.19459305979445926, 0.40817659655462546, 0.5172530668468279, 0.24890209245848213, 0.7301644273638432, 0.35694895644214597, 0.3892608009571924, 0.3961865045262948, 0.6677157703948937, 0.36522855442608954]
Iteration 13: [0.6005525954032003, 0.3089099276913661, 0.2834346177227853, 0.2792325864720149, 0.639139680781626, 0.40914740534450084, 0.576526847534219, 0.11650643192186529, 0.35214132259546677, 0.3769487544236578, 0.19459305979445926, 0.40817659655462546, 0.5172530668468279, 0.24890209245848213, 0.7301644273638432, 0.35694895644214597, 0.3892608009571924, 0.3961865045262948, 0.6677157703948937, 0.36522855442608954]
